"haut";"vit";"dx"
0.68;0.44;0.027489806243297
0.7;0.44;0.0282983299563352
0.72;0.44;0.0291068536693733
0.74;0.44;0.0299153773824115
0.76;0.44;0.0307239010954496
0.78;0.44;0.0315324248084878
0.8;0.44;0.0323409485215259
0.82;0.44;0.0331494722345641
0.84;0.44;0.0339579959476022
0.86;0.44;0.0347665196606404
0.88;0.44;0.0355750433736785
0.9;0.44;0.0363835670867167
0.92;0.44;0.0371920907997548
0.94;0.44;0.038000614512793
0.96;0.44;0.0388091382258311
0.98;0.44;0.0396176619388693
1;0.44;0.0404261856519074
1.02;0.44;0.0412347093649456
1.04;0.44;0.0420432330779837
1.06;0.44;0.0428517567910219
1.08;0.44;0.04366028050406
1.1;0.44;0.0444688042170982
1.12;0.44;0.0452773279301363
1.14;0.44;0.0460858516431744
1.16;0.44;0.0468943753562126
1.18;0.44;0.0477028990692507
1.2;0.44;0.0485114227822889
1.22;0.44;0.049319946495327
1.24;0.44;0.0501284702083652
1.26;0.44;0.0509369939214033
1.28;0.44;0.0517455176344415
1.3;0.44;0.0525540413474796
1.32;0.44;0.0533625650605178
1.34;0.44;0.0541710887735559
1.36;0.44;0.0549796124865941
1.38;0.44;0.0557881361996322
1.4;0.44;0.0565966599126704
1.42;0.44;0.0574051836257085
1.44;0.44;0.0582137073387467
1.46;0.44;0.0590222310517848
1.48;0.44;0.059830754764823
1.5;0.44;0.0606392784778611
50;0.44;0
0;0.48;0
0.02;0.48;0.000808523713038148
0.04;0.48;0.0016170474260763
0.06;0.48;0.00242557113911444
0.08;0.48;0.00323409485215259
0.1;0.48;0.00404261856519074
0.12;0.48;0.00485114227822889
0.14;0.48;0.00565966599126704
0.16;0.48;0.00646818970430519
0.18;0.48;0.00727671341734333
0.2;0.48;0.00808523713038148
0.22;0.48;0.00889376084341963
0.24;0.48;0.00970228455645778
0.26;0.48;0.0105108082694959
0.28;0.48;0.0113193319825341
0.3;0.48;0.0121278556955722
0.32;0.48;0.0129363794086104
0.34;0.48;0.0137449031216485
0.36;0.48;0.0145534268346867
0.38;0.48;0.0153619505477248
0.4;0.48;0.016170474260763
0.42;0.48;0.0169789979738011
0.44;0.48;0.0177875216868393
0.46;0.48;0.0185960453998774
0.48;0.48;0.0194045691129156
0.5;0.48;0.0202130928259537
0.52;0.48;0.0210216165389919
0.54;0.48;0.02183014025203
0.56;0.48;0.0226386639650682
0.58;0.48;0.0234471876781063
0.6;0.48;0.0242557113911444
0.62;0.48;0.0250642351041826
0.64;0.48;0.0258727588172207
0.66;0.48;0.0266812825302589
0.68;0.48;0.027489806243297
0.7;0.48;0.0282983299563352
0.72;0.48;0.0291068536693733
0.74;0.48;0.0299153773824115
0.76;0.48;0.0307239010954496
0.78;0.48;0.0315324248084878
0.8;0.48;0.0323409485215259
0.82;0.48;0.0331494722345641
0.84;0.48;0.0339579959476022
0.86;0.48;0.0347665196606404
0.88;0.48;0.0355750433736785
0.9;0.48;0.0363835670867167
0.92;0.48;0.0371920907997548
0.94;0.48;0.038000614512793
0.96;0.48;0.0388091382258311
0.98;0.48;0.0396176619388693
1;0.48;0.0404261856519074
1.02;0.48;0.0412347093649456
1.04;0.48;0.0420432330779837
1.06;0.48;0.0428517567910219
1.08;0.48;0.04366028050406
1.1;0.48;0.0444688042170982
1.12;0.48;0.0452773279301363
1.14;0.48;0.0460858516431744
1.16;0.48;0.0468943753562126
1.18;0.48;0.0477028990692507
1.2;0.48;0.0485114227822889
1.22;0.48;0.049319946495327
1.24;0.48;0.0501284702083652
1.26;0.48;0.0509369939214033
1.28;0.48;0.0517455176344415
1.3;0.48;0.0525540413474796
1.32;0.48;0.0533625650605178
1.34;0.48;0.0541710887735559
1.36;0.48;0.0549796124865941
1.38;0.48;0.0557881361996322
1.4;0.48;0.0565966599126704
1.42;0.48;0.0574051836257085
1.44;0.48;0.0582137073387467
1.46;0.48;0.0590222310517848
1.48;0.48;0.059830754764823
1.5;0.48;0.0606392784778611
50;0.48;0
0;0.5;0
0.02;0.5;0.000808523713038148
0.04;0.5;0.0016170474260763
0.06;0.5;0.00242557113911444
0.08;0.5;0.00323409485215259
0.1;0.5;0.00404261856519074
0.12;0.5;0.00485114227822889
0.14;0.5;0.00565966599126704
0.16;0.5;0.00646818970430519
0.18;0.5;0.00727671341734333
0.2;0.5;0.00808523713038148
0.22;0.5;0.00889376084341963
0.24;0.5;0.00970228455645778
0.26;0.5;0.0105108082694959
0.28;0.5;0.0113193319825341
0.3;0.5;0.0121278556955722
0.32;0.5;0.0129363794086104
0.34;0.5;0.0137449031216485
0.36;0.5;0.0145534268346867
0.38;0.5;0.0153619505477248
0.4;0.5;0.016170474260763
0.42;0.5;0.0169789979738011
0.44;0.5;0.0177875216868393
0.46;0.5;0.0185960453998774
0.48;0.5;0.0194045691129156
0.5;0.5;0.0202130928259537
0.52;0.5;0.0210216165389919
0.54;0.5;0.02183014025203
0.56;0.5;0.0226386639650682
0.58;0.5;0.0234471876781063
0.6;0.5;0.0242557113911444
0.62;0.5;0.0250642351041826
0.64;0.5;0.0258727588172207
0.66;0.5;0.0266812825302589
0.68;0.5;0.027489806243297
0.7;0.5;0.0282983299563352
0.72;0.5;0.0291068536693733
0.74;0.5;0.0299153773824115
0.76;0.5;0.0307239010954496
0.78;0.5;0.0315324248084878
0.8;0.5;0.0323409485215259
0.82;0.5;0.0331494722345641
0.84;0.5;0.0339579959476022
0.86;0.5;0.0347665196606404
0.88;0.5;0.0355750433736785
0.9;0.5;0.0363835670867167
0.92;0.5;0.0371920907997548
0.94;0.5;0.038000614512793
0.96;0.5;0.0388091382258311
0.98;0.5;0.0396176619388693
1;0.5;0.0404261856519074
1.02;0.5;0.0412347093649456
1.04;0.5;0.0420432330779837
1.06;0.5;0.0428517567910219
1.08;0.5;0.04366028050406
1.1;0.5;0.0444688042170982
1.12;0.5;0.0452773279301363
1.14;0.5;0.0460858516431744
1.16;0.5;0.0468943753562126
1.18;0.5;0.0477028990692507
1.2;0.5;0.0485114227822889
1.22;0.5;0.049319946495327
1.24;0.5;0.0501284702083652
1.26;0.5;0.0509369939214033
1.28;0.5;0.0517455176344415
1.3;0.5;0.0525540413474796
1.32;0.5;0.0533625650605178
1.34;0.5;0.0541710887735559
1.36;0.5;0.0549796124865941
1.38;0.5;0.0557881361996322
1.4;0.5;0.0565966599126704
1.42;0.5;0.0574051836257085
1.44;0.5;0.0582137073387467
1.46;0.5;0.0590222310517848
1.48;0.5;0.059830754764823
1.5;0.5;0.0606392784778611
50;0.5;0
0;0.52;0
0.02;0.52;0.000808523713038148
0.04;0.52;0.0016170474260763
0.06;0.52;0.00242557113911444
0.08;0.52;0.00323409485215259
0.1;0.52;0.00404261856519074
0.12;0.52;0.00485114227822889
0.14;0.52;0.00565966599126704
0.16;0.52;0.00646818970430519
0.18;0.52;0.00727671341734333
0.2;0.52;0.00808523713038148
0.22;0.52;0.00889376084341963
0.24;0.52;0.00970228455645778
0.26;0.52;0.0105108082694959
0.28;0.52;0.0113193319825341
0.3;0.52;0.0121278556955722
0.32;0.52;0.0129363794086104
0.34;0.52;0.0137449031216485
0.36;0.52;0.0145534268346867
0.38;0.52;0.0153619505477248
0.4;0.52;0.016170474260763
0.42;0.52;0.0169789979738011
0.44;0.52;0.0177875216868393
0.46;0.52;0.0185960453998774
0.48;0.52;0.0194045691129156
0.5;0.52;0.0202130928259537
0.52;0.52;0.0210216165389919
0.54;0.52;0.02183014025203
0.56;0.52;0.0226386639650682
0.58;0.52;0.0234471876781063
0.6;0.52;0.0242557113911444
0.62;0.52;0.0250642351041826
0.64;0.52;0.0258727588172207
0.66;0.52;0.0266812825302589
0.68;0.52;0.027489806243297
0.7;0.52;0.0282983299563352
0.72;0.52;0.0291068536693733
0.74;0.52;0.0299153773824115
0.76;0.52;0.0307239010954496
0.78;0.52;0.0315324248084878
0.8;0.52;0.0323409485215259
0.82;0.52;0.0331494722345641
0.84;0.52;0.0339579959476022
0.86;0.52;0.0347665196606404
0.88;0.52;0.0355750433736785
0.9;0.52;0.0363835670867167
0.92;0.52;0.0371920907997548
0.94;0.52;0.038000614512793
0.96;0.52;0.0388091382258311
0.98;0.52;0.0396176619388693
1;0.52;0.0404261856519074
1.02;0.52;0.0412347093649456
1.04;0.52;0.0420432330779837
1.06;0.52;0.0428517567910219
1.08;0.52;0.04366028050406
1.1;0.52;0.0444688042170982
1.12;0.52;0.0452773279301363
1.14;0.52;0.0460858516431744
1.16;0.52;0.0468943753562126
1.18;0.52;0.0477028990692507
1.2;0.52;0.0485114227822889
1.22;0.52;0.049319946495327
1.24;0.52;0.0501284702083652
1.26;0.52;0.0509369939214033
1.28;0.52;0.0517455176344415
1.3;0.52;0.0525540413474796
1.32;0.52;0.0533625650605178
1.34;0.52;0.0541710887735559
1.36;0.52;0.0549796124865941
1.38;0.52;0.0557881361996322
1.4;0.52;0.0565966599126704
1.42;0.52;0.0574051836257085
1.44;0.52;0.0582137073387467
1.46;0.52;0.0590222310517848
1.48;0.52;0.059830754764823
1.5;0.52;0.0606392784778611
50;0.52;0
0;0.54;0
0.02;0.54;0.000808523713038148
0.04;0.54;0.0016170474260763
0.06;0.54;0.00242557113911444
0.08;0.54;0.00323409485215259
0.1;0.54;0.00404261856519074
0.12;0.54;0.00485114227822889
0.14;0.54;0.00565966599126704
0.16;0.54;0.00646818970430519
0.18;0.54;0.00727671341734333
0.2;0.54;0.00808523713038148
0.22;0.54;0.00889376084341963
0.24;0.54;0.00970228455645778
0.26;0.54;0.0105108082694959
0.28;0.54;0.0113193319825341
0.3;0.54;0.0121278556955722
0.32;0.54;0.0129363794086104
0.34;0.54;0.0137449031216485
0.36;0.54;0.0145534268346867
0.38;0.54;0.0153619505477248
0.4;0.54;0.016170474260763
0.42;0.54;0.0169789979738011
0.44;0.54;0.0177875216868393
0.46;0.54;0.0185960453998774
0.48;0.54;0.0194045691129156
0.5;0.54;0.0202130928259537
0.52;0.54;0.0210216165389919
0.54;0.54;0.02183014025203
0.56;0.54;0.0226386639650682
0.58;0.54;0.0234471876781063
0.6;0.54;0.0242557113911444
0.62;0.54;0.0250642351041826
0.64;0.54;0.0258727588172207
0.66;0.54;0.0266812825302589
0.68;0.54;0.027489806243297
0.7;0.54;0.0282983299563352
0.72;0.54;0.0291068536693733
0.74;0.54;0.0299153773824115
0.76;0.54;0.0307239010954496
0.78;0.54;0.0315324248084878
0.8;0.54;0.0323409485215259
0.82;0.54;0.0331494722345641
0.84;0.54;0.0339579959476022
0.86;0.54;0.0347665196606404
0.88;0.54;0.0355750433736785
0.9;0.54;0.0363835670867167
0.92;0.54;0.0371920907997548
0.94;0.54;0.038000614512793
0.96;0.54;0.0388091382258311
0.98;0.54;0.0396176619388693
1;0.54;0.0404261856519074
1.02;0.54;0.0412347093649456
1.04;0.54;0.0420432330779837
1.06;0.54;0.0428517567910219
1.08;0.54;0.04366028050406
1.1;0.54;0.0444688042170982
1.12;0.54;0.0452773279301363
1.14;0.54;0.0460858516431744
1.16;0.54;0.0468943753562126
1.18;0.54;0.0477028990692507
1.2;0.54;0.0485114227822889
1.22;0.54;0.049319946495327
1.24;0.54;0.0501284702083652
1.26;0.54;0.0509369939214033
1.28;0.54;0.0517455176344415
1.3;0.54;0.0525540413474796
1.32;0.54;0.0533625650605178
1.34;0.54;0.0541710887735559
1.36;0.54;0.0549796124865941
1.38;0.54;0.0557881361996322
1.4;0.54;0.0565966599126704
1.42;0.54;0.0574051836257085
1.44;0.54;0.0582137073387467
1.46;0.54;0.0590222310517848
1.48;0.54;0.059830754764823
1.5;0.54;0.0606392784778611
50;0.54;0
0;0.56;0
0.02;0.56;0.000808523713038148
0.04;0.56;0.0016170474260763
0.06;0.56;0.00242557113911444
0.08;0.56;0.00323409485215259
0.1;0.56;0.00404261856519074
0.12;0.56;0.00485114227822889
0.14;0.56;0.00565966599126704
0.16;0.56;0.00646818970430519
0.18;0.56;0.00727671341734333
0.2;0.56;0.00808523713038148
0.22;0.56;0.00889376084341963
0.24;0.56;0.00970228455645778
0.26;0.56;0.0105108082694959
0.28;0.56;0.0113193319825341
0.3;0.56;0.0121278556955722
0.32;0.56;0.0129363794086104
0.34;0.56;0.0137449031216485
0.36;0.56;0.0145534268346867
0.38;0.56;0.0153619505477248
0.4;0.56;0.016170474260763
0.42;0.56;0.0169789979738011
0.44;0.56;0.0177875216868393
0.46;0.56;0.0185960453998774
0.48;0.56;0.0194045691129156
0.5;0.56;0.0202130928259537
0.52;0.56;0.0210216165389919
0.54;0.56;0.02183014025203
0.56;0.56;0.0226386639650682
0.58;0.56;0.0234471876781063
0.6;0.56;0.0242557113911444
0.62;0.56;0.0250642351041826
0.64;0.56;0.0258727588172207
0.66;0.56;0.0266812825302589
0.68;0.56;0.027489806243297
0.7;0.56;0.0282983299563352
0.72;0.56;0.0291068536693733
0.74;0.56;0.0299153773824115
0.76;0.56;0.0307239010954496
0.78;0.56;0.0315324248084878
0.8;0.56;0.0323409485215259
0.82;0.56;0.0331494722345641
0.84;0.56;0.0339579959476022
0.86;0.56;0.0347665196606404
0.88;0.56;0.0355750433736785
0.9;0.56;0.0363835670867167
0.92;0.56;0.0371920907997548
0.94;0.56;0.038000614512793
0.96;0.56;0.0388091382258311
0.98;0.56;0.0396176619388693
1;0.56;0.0404261856519074
1.02;0.56;0.0412347093649456
1.04;0.56;0.0420432330779837
1.06;0.56;0.0428517567910219
1.08;0.56;0.04366028050406
1.1;0.56;0.0444688042170982
1.12;0.56;0.0452773279301363
1.14;0.56;0.0460858516431744
1.16;0.56;0.0468943753562126
1.18;0.56;0.0477028990692507
1.2;0.56;0.0485114227822889
1.22;0.56;0.049319946495327
1.24;0.56;0.0501284702083652
1.26;0.56;0.0509369939214033
1.28;0.56;0.0517455176344415
1.3;0.56;0.0525540413474796
1.32;0.56;0.0533625650605178
1.34;0.56;0.0541710887735559
1.36;0.56;0.0549796124865941
1.38;0.56;0.0557881361996322
1.4;0.56;0.0565966599126704
1.42;0.56;0.0574051836257085
1.44;0.56;0.0582137073387467
1.46;0.56;0.0590222310517848
1.48;0.56;0.059830754764823
1.5;0.56;0.0606392784778611
50;0.56;0
0;0.58;0
0.02;0.58;0.000808523713038148
0.04;0.58;0.0016170474260763
0.06;0.58;0.00242557113911444
0.08;0.58;0.00323409485215259
0.1;0.58;0.00404261856519074
0.12;0.58;0.00485114227822889
0.14;0.58;0.00565966599126704
0.16;0.58;0.00646818970430519
0.18;0.58;0.00727671341734333
0.2;0.58;0.00808523713038148
0.22;0.58;0.00889376084341963
0.24;0.58;0.00970228455645778
0.26;0.58;0.0105108082694959
0.28;0.58;0.0113193319825341
0.3;0.58;0.0121278556955722
0.32;0.58;0.0129363794086104
0.34;0.58;0.0137449031216485
0.36;0.58;0.0145534268346867
0.38;0.58;0.0153619505477248
0.4;0.58;0.016170474260763
0.42;0.58;0.0169789979738011
0.44;0.58;0.0177875216868393
0.46;0.58;0.0185960453998774
0.48;0.58;0.0194045691129156
0.5;0.58;0.0202130928259537
0.52;0.58;0.0210216165389919
0.54;0.58;0.02183014025203
0.56;0.58;0.0226386639650682
0.58;0.58;0.0234471876781063
0.6;0.58;0.0242557113911444
0.62;0.58;0.0250642351041826
0.64;0.58;0.0258727588172207
0.66;0.58;0.0266812825302589
0.68;0.58;0.027489806243297
0.7;0.58;0.0282983299563352
0.72;0.58;0.0291068536693733
0.74;0.58;0.0299153773824115
0.76;0.58;0.0307239010954496
0.78;0.58;0.0315324248084878
0.8;0.58;0.0323409485215259
0.82;0.58;0.0331494722345641
0.84;0.58;0.0339579959476022
0.86;0.58;0.0347665196606404
0.88;0.58;0.0355750433736785
0.9;0.58;0.0363835670867167
0.92;0.58;0.0371920907997548
0.94;0.58;0.038000614512793
0.96;0.58;0.0388091382258311
0.98;0.58;0.0396176619388693
1;0.58;0.0404261856519074
1.02;0.58;0.0412347093649456
1.04;0.58;0.0420432330779837
1.06;0.58;0.0428517567910219
1.08;0.58;0.04366028050406
1.1;0.58;0.0444688042170982
1.12;0.58;0.0452773279301363
1.14;0.58;0.0460858516431744
1.16;0.58;0.0468943753562126
1.18;0.58;0.0477028990692507
1.2;0.58;0.0485114227822889
1.22;0.58;0.049319946495327
1.24;0.58;0.0501284702083652
1.26;0.58;0.0509369939214033
1.28;0.58;0.0517455176344415
1.3;0.58;0.0525540413474796
1.32;0.58;0.0533625650605178
1.34;0.58;0.0541710887735559
1.36;0.58;0.0549796124865941
1.38;0.58;0.0557881361996322
1.4;0.58;0.0565966599126704
1.42;0.58;0.0574051836257085
1.44;0.58;0.0582137073387467
1.46;0.58;0.0590222310517848
1.48;0.58;0.059830754764823
1.5;0.58;0.0606392784778611
50;0.58;0
0;0.6;0
0.02;0.6;0.000808523713038148
0.04;0.6;0.0016170474260763
0.06;0.6;0.00242557113911444
0.08;0.6;0.00323409485215259
0.1;0.6;0.00404261856519074
0.12;0.6;0.00485114227822889
0.14;0.6;0.00565966599126704
0.16;0.6;0.00646818970430519
0.18;0.6;0.00727671341734333
0.2;0.6;0.00808523713038148
0.22;0.6;0.00889376084341963
0.24;0.6;0.00970228455645778
0.26;0.6;0.0105108082694959
0.28;0.6;0.0113193319825341
0.3;0.6;0.0121278556955722
0.32;0.6;0.0129363794086104
0.34;0.6;0.0137449031216485
0.36;0.6;0.0145534268346867
0.38;0.6;0.0153619505477248
0.4;0.6;0.016170474260763
0.42;0.6;0.0169789979738011
0.44;0.6;0.0177875216868393
0.46;0.6;0.0185960453998774
0.48;0.6;0.0194045691129156
0.5;0.6;0.0202130928259537
0.52;0.6;0.0210216165389919
0.54;0.6;0.02183014025203
0.56;0.6;0.0226386639650682
0.58;0.6;0.0234471876781063
0.6;0.6;0.0242557113911444
0.62;0.6;0.0250642351041826
0.64;0.6;0.0258727588172207
0.66;0.6;0.0266812825302589
0.68;0.6;0.027489806243297
0.7;0.6;0.0282983299563352
0.72;0.6;0.0291068536693733
0.74;0.6;0.0299153773824115
0.76;0.6;0.0307239010954496
0.78;0.6;0.0315324248084878
0.8;0.6;0.0323409485215259
0.82;0.6;0.0331494722345641
0.84;0.6;0.0339579959476022
0.86;0.6;0.0347665196606404
0.88;0.6;0.0355750433736785
0.9;0.6;0.0363835670867167
0.92;0.6;0.0371920907997548
0.94;0.6;0.038000614512793
0.96;0.6;0.0388091382258311
0.98;0.6;0.0396176619388693
1;0.6;0.0404261856519074
1.02;0.6;0.0412347093649456
1.04;0.6;0.0420432330779837
1.06;0.6;0.0428517567910219
1.08;0.6;0.04366028050406
1.1;0.6;0.0444688042170982
1.12;0.6;0.0452773279301363
1.14;0.6;0.0460858516431744
1.16;0.6;0.0468943753562126
1.18;0.6;0.0477028990692507
1.2;0.6;0.0485114227822889
1.22;0.6;0.049319946495327
1.24;0.6;0.0501284702083652
1.26;0.6;0.0509369939214033
1.28;0.6;0.0517455176344415
1.3;0.6;0.0525540413474796
1.32;0.6;0.0533625650605178
1.34;0.6;0.0541710887735559
1.36;0.6;0.0549796124865941
1.38;0.6;0.0557881361996322
1.4;0.6;0.0565966599126704
1.42;0.6;0.0574051836257085
1.44;0.6;0.0582137073387467
1.46;0.6;0.0590222310517848
1.48;0.6;0.059830754764823
1.5;0.6;0.0606392784778611
50;0.6;0
0;0.62;0
0.02;0.62;0.000808523713038148
0.04;0.62;0.0016170474260763
0.06;0.62;0.00242557113911444
0.08;0.62;0.00323409485215259
0.1;0.62;0.00404261856519074
0.12;0.62;0.00485114227822889
0.14;0.62;0.00565966599126704
0.16;0.62;0.00646818970430519
0.18;0.62;0.00727671341734333
0.2;0.62;0.00808523713038148
0.22;0.62;0.00889376084341963
0.24;0.62;0.00970228455645778
0.26;0.62;0.0105108082694959
0.28;0.62;0.0113193319825341
0.3;0.62;0.0121278556955722
0.32;0.62;0.0129363794086104
0.34;0.62;0.0137449031216485
0.36;0.62;0.0145534268346867
0.38;0.62;0.0153619505477248
0.4;0.62;0.016170474260763
0.42;0.62;0.0169789979738011
0.44;0.62;0.0177875216868393
0.46;0.62;0.0185960453998774
0.48;0.62;0.0194045691129156
0.5;0.62;0.0202130928259537
0.52;0.62;0.0210216165389919
0.54;0.62;0.02183014025203
0.56;0.62;0.0226386639650682
0.58;0.62;0.0234471876781063
0.6;0.62;0.0242557113911444
0.62;0.62;0.0250642351041826
0.64;0.62;0.0258727588172207
0.66;0.62;0.0266812825302589
0.68;0.62;0.027489806243297
0.7;0.62;0.0282983299563352
0.72;0.62;0.0291068536693733
0.74;0.62;0.0299153773824115
0.76;0.62;0.0307239010954496
0.78;0.62;0.0315324248084878
0.8;0.62;0.0323409485215259
0.82;0.62;0.0331494722345641
0.84;0.62;0.0339579959476022
0.86;0.62;0.0347665196606404
0.88;0.62;0.0355750433736785
0.9;0.62;0.0363835670867167
0.92;0.62;0.0371920907997548
0.94;0.62;0.038000614512793
0.96;0.62;0.0388091382258311
0.98;0.62;0.0396176619388693
1;0.62;0.0404261856519074
1.02;0.62;0.0412347093649456
1.04;0.62;0.0420432330779837
1.06;0.62;0.0428517567910219
1.08;0.62;0.04366028050406
1.1;0.62;0.0444688042170982
1.12;0.62;0.0452773279301363
1.14;0.62;0.0460858516431744
1.16;0.62;0.0468943753562126
1.18;0.62;0.0477028990692507
1.2;0.62;0.0485114227822889
1.22;0.62;0.049319946495327
1.24;0.62;0.0501284702083652
1.26;0.62;0.0509369939214033
1.28;0.62;0.0517455176344415
1.3;0.62;0.0525540413474796
1.32;0.62;0.0533625650605178
1.34;0.62;0.0541710887735559
1.36;0.62;0.0549796124865941
1.38;0.62;0.0557881361996322
1.4;0.62;0.0565966599126704
1.42;0.62;0.0574051836257085
1.44;0.62;0.0582137073387467
1.46;0.62;0.0590222310517848
1.48;0.62;0.059830754764823
1.5;0.62;0.0606392784778611
50;0.62;0
0;0.64;0
0.02;0.64;0.000808523713038148
0.04;0.64;0.0016170474260763
0.06;0.64;0.00242557113911444
0.08;0.64;0.00323409485215259
0.1;0.64;0.00404261856519074
0.12;0.64;0.00485114227822889
0.14;0.64;0.00565966599126704
0.16;0.64;0.00646818970430519
0.18;0.64;0.00727671341734333
0.2;0.64;0.00808523713038148
0.22;0.64;0.00889376084341963
0.24;0.64;0.00970228455645778
0.26;0.64;0.0105108082694959
0.28;0.64;0.0113193319825341
0.3;0.64;0.0121278556955722
0.32;0.64;0.0129363794086104
0.34;0.64;0.0137449031216485
0.36;0.64;0.0145534268346867
0.38;0.64;0.0153619505477248
0.4;0.64;0.016170474260763
0.42;0.64;0.0169789979738011
0.44;0.64;0.0177875216868393
0.46;0.64;0.0185960453998774
0.48;0.64;0.0194045691129156
0.5;0.64;0.0202130928259537
0.52;0.64;0.0210216165389919
0.54;0.64;0.02183014025203
0.56;0.64;0.0226386639650682
0.58;0.64;0.0234471876781063
0.6;0.64;0.0242557113911444
0.62;0.64;0.0250642351041826
0.64;0.64;0.0258727588172207
0.66;0.64;0.0266812825302589
0.68;0.64;0.027489806243297
0.7;0.64;0.0282983299563352
0.72;0.64;0.0291068536693733
0.74;0.64;0.0299153773824115
0.76;0.64;0.0307239010954496
0.78;0.64;0.0315324248084878
0.8;0.64;0.0323409485215259
0.82;0.64;0.0331494722345641
0.84;0.64;0.0339579959476022
0.86;0.64;0.0347665196606404
0.88;0.64;0.0355750433736785
0.9;0.64;0.0363835670867167
0.92;0.64;0.0371920907997548
0.94;0.64;0.038000614512793
0.96;0.64;0.0388091382258311
0.98;0.64;0.0396176619388693
1;0.64;0.0404261856519074
1.02;0.64;0.0412347093649456
1.04;0.64;0.0420432330779837
1.06;0.64;0.0428517567910219
1.08;0.64;0.04366028050406
1.1;0.64;0.0444688042170982
1.12;0.64;0.0452773279301363
1.14;0.64;0.0460858516431744
1.16;0.64;0.0468943753562126
1.18;0.64;0.0477028990692507
1.2;0.64;0.0485114227822889
1.22;0.64;0.049319946495327
1.24;0.64;0.0501284702083652
1.26;0.64;0.0509369939214033
1.28;0.64;0.0517455176344415
1.3;0.64;0.0525540413474796
1.32;0.64;0.0533625650605178
1.34;0.64;0.0541710887735559
1.36;0.64;0.0549796124865941
1.38;0.64;0.0557881361996322
1.4;0.64;0.0565966599126704
1.42;0.64;0.0574051836257085
1.44;0.64;0.0582137073387467
1.46;0.64;0.0590222310517848
1.48;0.64;0.059830754764823
1.5;0.64;0.0606392784778611
50;0.64;0
0;0.7;0
0.02;0.7;0.000808523713038148
0.04;0.7;0.0016170474260763
0.06;0.7;0.00242557113911444
0.08;0.7;0.00323409485215259
0.1;0.7;0.00404261856519074
0.12;0.7;0.00485114227822889
0.14;0.7;0.00565966599126704
0.16;0.7;0.00646818970430519
0.18;0.7;0.00727671341734333
0.2;0.7;0.00808523713038148
0.22;0.7;0.00889376084341963
0.24;0.7;0.00970228455645778
0.26;0.7;0.0105108082694959
0.28;0.7;0.0113193319825341
0.3;0.7;0.0121278556955722
0.32;0.7;0.0129363794086104
0.34;0.7;0.0137449031216485
0.36;0.7;0.0145534268346867
0.38;0.7;0.0153619505477248
0.4;0.7;0.016170474260763
0.42;0.7;0.0169789979738011
0.44;0.7;0.0177875216868393
0.46;0.7;0.0185960453998774
0.48;0.7;0.0194045691129156
0.5;0.7;0.0202130928259537
0.52;0.7;0.0210216165389919
0.54;0.7;0.02183014025203
0.56;0.7;0.0226386639650682
0.58;0.7;0.0234471876781063
0.6;0.7;0.0242557113911444
0.62;0.7;0.0250642351041826
0.64;0.7;0.0258727588172207
0.66;0.7;0.0266812825302589
0.68;0.7;0.027489806243297
0.7;0.7;0.0282983299563352
0.72;0.7;0.0291068536693733
0.74;0.7;0.0299153773824115
0.76;0.7;0.0307239010954496
0.78;0.7;0.0315324248084878
0.8;0.7;0.0323409485215259
0.82;0.7;0.0331494722345641
0.84;0.7;0.0339579959476022
0.86;0.7;0.0347665196606404
0.88;0.7;0.0355750433736785
0.9;0.7;0.0363835670867167
0.92;0.7;0.0371920907997548
0.94;0.7;0.038000614512793
0.96;0.7;0.0388091382258311
0.98;0.7;0.0396176619388693
1;0.7;0.0404261856519074
1.02;0.7;0.0412347093649456
1.04;0.7;0.0420432330779837
1.06;0.7;0.0428517567910219
1.08;0.7;0.04366028050406
1.1;0.7;0.0444688042170982
1.12;0.7;0.0452773279301363
1.14;0.7;0.0460858516431744
1.16;0.7;0.0468943753562126
1.18;0.7;0.0477028990692507
1.2;0.7;0.0485114227822889
1.22;0.7;0.049319946495327
1.24;0.7;0.0501284702083652
1.26;0.7;0.0509369939214033
1.28;0.7;0.0517455176344415
1.3;0.7;0.0525540413474796
1.32;0.7;0.0533625650605178
1.34;0.7;0.0541710887735559
1.36;0.7;0.0549796124865941
1.38;0.7;0.0557881361996322
1.4;0.7;0.0565966599126704
1.42;0.7;0.0574051836257085
1.44;0.7;0.0582137073387467
1.46;0.7;0.0590222310517848
1.48;0.7;0.059830754764823
1.5;0.7;0.0606392784778611
50;0.7;0
0;0.72;0
0.02;0.72;0.000808523713038148
0.04;0.72;0.0016170474260763
0.06;0.72;0.00242557113911444
0.08;0.72;0.00323409485215259
0.1;0.72;0.00404261856519074
0.12;0.72;0.00485114227822889
0.14;0.72;0.00565966599126704
0.16;0.72;0.00646818970430519
0.18;0.72;0.00727671341734333
0.2;0.72;0.00808523713038148
0.22;0.72;0.00889376084341963
0.24;0.72;0.00970228455645778
0.26;0.72;0.0105108082694959
0.28;0.72;0.0113193319825341
0.3;0.72;0.0121278556955722
0.32;0.72;0.0129363794086104
0.34;0.72;0.0137449031216485
0.36;0.72;0.0145534268346867
0.38;0.72;0.0153619505477248
0.4;0.72;0.016170474260763
0.42;0.72;0.0169789979738011
0.44;0.72;0.0177875216868393
0.46;0.72;0.0185960453998774
0.48;0.72;0.0194045691129156
0.5;0.72;0.0202130928259537
0.52;0.72;0.0210216165389919
