"vit";"haut";"dx"
0.22;0.04;0.421207142473322
0.24;0.04;0.441943740341577
0.26;0.04;0.46276185276124
0.28;0.04;0.483540492696463
0.3;0.04;0.504153627923453
0.32;0.04;0.524502058609493
0.34;0.04;0.54449878305339
0.36;0.04;0.564057318503701
0.38;0.04;0.583092378323038
0.4;0.04;0.60152057214975
0.42;0.04;0.619261088181561
0.44;0.04;0.636236349183324
0.46;0.04;0.652372634299963
0.48;0.04;0.667600659359814
0.5;0.04;0.681856109068711
0.52;0.04;0.695080115304407
0.54;0.04;0.707219676606688
0.56;0.04;0.718228014901433
0.58;0.04;0.728064866477695
0.6;0.04;0.736696705235889
0.62;0.04;0.744096897223504
0.64;0.04;0.750245786453581
0.66;0.04;0.755130712944462
0.68;0.04;0.758745964810151
0.7;0.04;0.761092667056815
0.72;0.04;0.762178610489516
0.74;0.04;0.762018024795512
0.76;0.04;0.760631300439099
0.78;0.04;0.758044664472153
0.8;0.04;0.754289815733065
0.82;0.04;0.749403525172395
0.84;0.04;0.743427207208757
0.86;0.04;0.736406468086436
0.88;0.04;0.728390637181215
0.9;0.04;0.719432287090185
0.92;0.04;0.709586748151594
0.94;0.04;0.698911622781162
0.96;0.04;0.687466304690488
0.98;0.04;0.675311507681223
1;0.04;0.66250880829467
1.02;0.04;0.649120206151224
1.04;0.04;0.635207705346202
1.06;0.04;0.620832919787896
1.08;0.04;0.606056704878661
1.1;0.04;0.590938817458468
1.12;0.04;0.575537605459871
1.14;0.04;0.559909728270316
1.16;0.04;0.544109908367478
1.18;0.04;0.528190714390644
1.2;0.04;0.512202375439784
1.22;0.04;0.496192626056645
1.24;0.04;0.480206581040961
1.26;0.04;0.464286638991039
1.28;0.04;0.448472413231693
1.3;0.04;0.432800688603868
1.32;0.04;0.417305402438268
1.34;0.04;0.402017647918505
1.36;0.04;0.386965697956189
1.38;0.04;0.372175047648479
1.4;0.04;0.357668473365754
1.42;0.04;0.343466106520478
1.44;0.04;0.329585520095326
1.46;0.04;0.316041826056286
1.48;0.04;0.302847781841956
1.5;0.04;0.290013904200892
1.52;0.04;0.277548588741664
1.54;0.04;0.265458233662942
1.56;0.04;0.25374736624075
1.58;0.04;0.242418770764879
1.6;0.04;0.231473616734168
1.62;0.04;0.220911586239081
1.64;0.04;0.210730999578107
1.66;0.04;0.200928938270389
1.68;0.04;0.191501364739603
1.7;0.04;0.182443238052154
1.72;0.04;0.173748625195633
1.74;0.04;0.165410807480298
1.76;0.04;0.157422381736715
1.78;0.04;0.149775356066291
1.8;0.04;0.142461239977891
1.82;0.04;0.135471128813191
1.84;0.04;0.128795782425695
1.86;0.04;0.122425698133707
1.88;0.04;0.116351178016116
1.9;0.04;0.110562390661903
1.92;0.04;0.105049427520203
1.94;0.04;0.0998023540277561
1.96;0.04;0.0948112557152594
1.98;0.04;0.0900662795136847
2;0.04;0.0855576245593792
4;0.04;0.0321565407903125
50;0.04;0
0;0.06;0.218776830070382
0.02;0.06;0.233040610865957
0.04;0.06;0.247961994225469
0.06;0.06;0.263529306425613
0.08;0.06;0.279724217647108
0.1;0.06;0.296521118215664
0.12;0.06;0.313886520177627
0.14;0.06;0.331778499380108
0.16;0.06;0.350146194701171
0.18;0.06;0.368929382346411
0.2;0.06;0.388058144117056
0.22;0.06;0.407452649180467
0.24;0.06;0.427023069053639
0.26;0.06;0.446669645162552
0.28;0.06;0.466282927388381
0.3;0.06;0.485749089854958
0.32;0.06;0.504979105092799
0.34;0.06;0.523895163539921
0.36;0.06;0.542419884451118
0.38;0.06;0.560476890137239
0.4;0.06;0.577991402223973
0.42;0.06;0.594890823310328
0.44;0.06;0.611105297204127
0.46;0.06;0.626568241289921
0.48;0.06;0.641216845060244
0.5;0.06;0.654992529402738
0.52;0.06;0.667841361871103
0.54;0.06;0.679714423863461
0.56;0.06;0.690568126373034
0.58;0.06;0.700364471748584
0.6;0.06;0.709071259690739
0.62;0.06;0.71666223650099
0.64;0.06;0.723117187378181
0.66;0.06;0.728421972310829
0.68;0.06;0.732568506829122
0.7;0.06;0.73555468954866
0.72;0.06;0.737384279048827
0.74;0.06;0.738066723174994
0.76;0.06;0.73761694432924
0.78;0.06;0.736055084714826
0.8;0.06;0.733406215822693
0.82;0.06;0.729700016692517
0.84;0.06;0.7249704256469
0.86;0.06;0.719255270287412
0.88;0.06;0.712595880557796
0.9;0.06;0.70503668962792
0.92;0.06;0.696624827236498
0.94;0.06;0.687409709957914
0.96;0.06;0.677442632634423
0.98;0.06;0.666776364947807
1;0.06;0.655464756800245
1.02;0.06;0.643562355841
1.04;0.06;0.631124040120468
1.06;0.06;0.618204668483241
1.08;0.06;0.604858750933987
1.1;0.06;0.591140140830529
1.12;0.06;0.57710175038311
1.14;0.06;0.562795290573096
1.16;0.06;0.548271036252578
1.18;0.06;0.533577616852722
1.2;0.06;0.518761832816574
1.22;0.06;0.503868497583944
1.24;0.06;0.488940304694096
1.26;0.06;0.474017719337712
1.28;0.06;0.459138893483644
1.3;0.06;0.444339603528832
1.32;0.06;0.42965320927113
1.34;0.06;0.415110632884021
1.36;0.06;0.400740356478427
1.38;0.06;0.386568436768564
1.4;0.06;0.372618535314655
1.42;0.06;0.358911962793281
1.44;0.06;0.34546773574458
1.46;0.06;0.332302644262042
1.48;0.06;0.319431329123447
1.5;0.06;0.306866366908336
1.52;0.06;0.294618361706145
1.54;0.06;0.282696042087921
1.56;0.06;0.271106362091162
1.58;0.06;0.259854605050244
1.6;0.06;0.248944489192032
1.62;0.06;0.238378274006413
1.64;0.06;0.228156866492813
1.66;0.06;0.218279926475288
1.68;0.06;0.208745970269157
1.7;0.06;0.199552472070446
1.72;0.06;0.190695962524836
1.74;0.06;0.182172124014566
1.76;0.06;0.17397588227933
1.78;0.06;0.166101494060156
1.8;0.06;0.158542630523223
1.82;0.06;0.151292456283422
1.84;0.06;0.144343703904942
1.86;0.06;0.137688743808375
1.88;0.06;0.131319649560703
1.9;0.06;0.125228258566252
1.92;0.06;0.119406228213344
1.94;0.06;0.113845087563244
1.96;0.06;0.10853628469524
1.98;0.06;0.103471229844619
2;0.06;0.0986412840291797
4;0.06;0.0321565407903125
50;0.06;0
0;0.08;0.215370638039252
0.02;0.08;0.228970098607608
0.04;0.08;0.243174340793776
0.06;0.08;0.257971724456613
0.08;0.08;0.273344622041852
0.1;0.08;0.289268878573115
0.12;0.08;0.305713294586262
0.14;0.08;0.322639144811927
0.16;0.08;0.339999746613329
0.18;0.08;0.357740093220472
0.2;0.08;0.375796567606803
0.22;0.08;0.394096753365905
0.24;0.08;0.412559359098477
0.26;0.08;0.431094272548865
0.28;0.08;0.449602759975001
0.3;0.08;0.46798230364688
0.32;0.08;0.486153244525067
0.34;0.08;0.504046210621357
0.36;0.08;0.521592173844825
0.38;0.08;0.538722934160793
0.4;0.08;0.555371624762291
0.42;0.08;0.571473205467928
0.44;0.08;0.586964938841316
0.46;0.08;0.601786843822524
0.48;0.08;0.615882122032232
0.5;0.08;0.629197552346073
0.52;0.08;0.641683849830576
0.54;0.08;0.653295985673214
0.56;0.08;0.663993465316462
0.58;0.08;0.673740562608588
0.6;0.08;0.682506508400811
0.62;0.08;0.690265632640922
0.64;0.08;0.696997459626576
0.66;0.08;0.702686756677556
0.68;0.08;0.707323537056203
0.7;0.08;0.710903018500604
0.72;0.08;0.713425539228886
0.74;0.08;0.714896433719108
0.76;0.08;0.715325870962921
0.78;0.08;0.7147286582285
0.8;0.08;0.713124013647299
0.82;0.08;0.710535311158227
0.84;0.08;0.706989801502076
0.86;0.08;0.702518313059452
0.88;0.08;0.69715493636874
0.9;0.08;0.690936696149965
0.92;0.08;0.683903214599001
0.94;0.08;0.676096369608845
0.96;0.08;0.667559951425213
0.98;0.08;0.658339321057622
1;0.08;0.648481073549678
1.02;0.08;0.638032708968919
1.04;0.08;0.62704231371283
1.06;0.08;0.615558254448723
1.08;0.08;0.603628886716517
1.1;0.08;0.591302279929696
1.12;0.08;0.578625960215757
1.14;0.08;0.565646672247325
1.16;0.08;0.55241016093267
1.18;0.08;0.53896097356302
1.2;0.08;0.525342282756639
1.22;0.08;0.511595730298576
1.24;0.08;0.497761291752159
1.26;0.08;0.483877161515374
1.28;0.08;0.469979657812947
1.3;0.08;0.456103146954148
1.32;0.08;0.442279986047172
1.34;0.08;0.428540483243158
1.36;0.08;0.414912874486418
1.38;0.08;0.401423315671078
1.4;0.08;0.388095889047577
1.42;0.08;0.374952622683916
1.44;0.08;0.362013521765028
1.46;0.08;0.349296610507734
1.48;0.08;0.336817983476987
1.5;0.08;0.324591865109886
1.52;0.08;0.312630676285907
1.54;0.08;0.300945106823129
1.56;0.08;0.289544192829714
1.58;0.08;0.278435397895906
1.6;0.08;0.267624697172981
1.62;0.08;0.257116663450705
1.64;0.08;0.246914554412597
1.66;0.08;0.237020400317677
1.68;0.08;0.227435091427298
1.7;0.08;0.218158464565277
1.72;0.08;0.209189388268078
1.74;0.08;0.200525846048542
1.76;0.08;0.192165017361044
1.78;0.08;0.184103355917524
1.8;0.08;0.176336665062237
1.82;0.08;0.168860169967852
1.84;0.08;0.16166858646675
1.86;0.08;0.154756186378584
1.88;0.08;0.148116859238575
1.9;0.08;0.141744170370364
1.92;0.08;0.135631415282798
1.94;0.08;0.129771670401646
1.96;0.08;0.124157840175199
1.98;0.08;0.118782700617136
2;0.08;0.113638884100991
4;0.08;0.0321565407903125
50;0.08;0
0;0.1;0.2119128542288
0.02;0.1;0.224866610235909
0.04;0.1;0.238376021982881
0.06;0.1;0.252429655039258
0.08;0.1;0.267010708303751
0.1;0.1;0.282096547743608
0.12;0.1;0.297658260642117
0.14;0.1;0.313660241103214
0.16;0.1;0.33005981853823
0.18;0.1;0.34680694169928
0.2;0.1;0.363843931478895
0.22;0.1;0.381105316115457
0.24;0.1;0.398517762577505
0.26;0.1;0.416000117695882
0.28;0.1;0.433463572022959
0.3;0.1;0.450816051767764
0.32;0.1;0.467986496635353
0.34;0.1;0.484913251872407
0.36;0.1;0.501534927132849
0.38;0.1;0.517790802291794
0.4;0.1;0.53362125323988
0.42;0.1;0.548968168322023
0.44;0.1;0.56377535100944
0.46;0.1;0.577988904621708
0.48;0.1;0.591557595200687
0.5;0.1;0.604433188974171
0.52;0.1;0.616570761227229
0.54;0.1;0.627928973815825
0.56;0.1;0.638470319002665
0.58;0.1;0.648161327761038
0.6;0.1;0.656972741170521
0.62;0.1;0.664879644010725
0.64;0.1;0.671861560137859
0.66;0.1;0.677902509696387
0.68;0.1;0.682991028667477
0.7;0.1;0.687120151681167
0.72;0.1;0.690287359414428
0.74;0.1;0.692494492258127
0.76;0.1;0.693747632258224
0.78;0.1;0.694056955617396
0.8;0.1;0.693436558280622
0.82;0.1;0.691904257320701
0.84;0.1;0.689481370986898
0.86;0.1;0.686192480382184
0.88;0.1;0.682065175793001
0.9;0.1;0.677129790711892
0.92;0.1;0.671419126570008
0.94;0.1;0.66496817113622
0.96;0.1;0.657813813445687
0.98;0.1;0.649994557996685
1;0.1;0.641550240804156
1.02;0.1;0.632521749725716
1.04;0.1;0.622950751284737
1.06;0.1;0.612879426009628
1.08;0.1;0.602350214092424
1.1;0.1;0.591405572947109
1.12;0.1;0.580087748022199
1.14;0.1;0.568438557996437
1.16;0.1;0.556499195263971
1.18;0.1;0.544310042398832
1.2;0.1;0.531910505080497
1.22;0.1;0.51933886176453
1.24;0.1;0.506632130196937
1.26;0.1;0.49382595069898
1.28;0.1;0.480954485992081
1.3;0.1;0.468050337190711
1.32;0.1;0.455144475465442
1.34;0.1;0.442266188768649
1.36;0.1;0.429443042921793
1.38;0.1;0.41670085628534
1.4;0.1;0.4040636871699
1.42;0.1;0.391553833099245
1.44;0.1;0.379191841001838
1.46;0.1;0.366996527386439
1.48;0.1;0.354985007548179
1.5;0.1;0.343172732853318
1.52;0.1;0.331573535162424
1.54;0.1;0.320199677471988
1.56;0.1;0.309061909882323
1.58;0.1;0.298169530033923
1.6;0.1;0.287530447194128
1.62;0.1;0.277151249220114
1.64;0.1;0.267037271671708
1.66;0.1;0.2571926683976
1.68;0.1;0.247620482970226
1.7;0.1;0.238322720397242
1.72;0.1;0.229300418590339
1.74;0.1;0.220553719124617
1.76;0.1;0.21208193687323
1.78;0.1;0.203883628152149
1.8;0.1;0.195956657058165
1.82;0.1;0.188298259729498
1.84;0.1;0.180905106302117
1.86;0.1;0.173773360376149
1.88;0.1;0.166898735845208
1.9;0.1;0.160276550977151
1.92;0.1;0.153901779667534
1.94;0.1;0.147769099816953
1.96;0.1;0.141872938810473
1.98;0.1;0.13620751610159
2;0.1;0.130766822582588
4;0.1;0.0321565407903125
50;0.1;0
0;0.12;0.208373405737712
0.02;0.12;0.220700455536611
0.04;0.12;0.233537690321363
0.06;0.12;0.246874033722385
0.08;0.12;0.260693616118622
0.1;0.12;0.274975372927937
0.12;0.12;0.2896926609896
0.14;0.12;0.304812902013287
0.16;0.12;0.320297262859318
0.18;0.12;0.336100383095551
0.2;0.12;0.35217016080995
0.22;0.12;0.368447608004763
0.24;0.12;0.384866787018286
0.26;0.12;0.401354839273286
0.28;0.12;0.41783211719958
0.3;0.12;0.434216162219412
0.32;0.12;0.450443779041556
0.34;0.12;0.466460345849117
0.36;0.12;0.482211431504329
0.38;0.12;0.497643133659012
0.4;0.12;0.512702435791881
0.42;0.12;0.527337556939206
0.44;0.12;0.541498290608008
0.46;0.12;0.555136329534628
0.48;0.12;0.568205573168389
0.5;0.12;0.580662415015698
0.52;0.12;0.592466007269202
0.54;0.12;0.60357850046415
0.56;0.12;0.613965256244078
0.58;0.12;0.62359503167435
0.6;0.12;0.632440133909012
0.62;0.12;0.640476544387736
0.64;0.12;0.647684012109729
0.66;0.12;0.654046115894637
0.68;0.12;0.659550295891667
0.7;0.12;0.664187854932608
0.72;0.12;0.667953930637855
0.74;0.12;0.670847439473426
0.76;0.12;0.672870994218102
0.78;0.12;0.674030796530859
0.8;0.12;0.6743365065078
0.82;0.12;0.673801091283731
0.84;0.12;0.672440654865639
0.86;0.12;0.670274251483777
0.88;0.12;0.667323684811101
0.9;0.12;0.663613295434788
0.92;0.12;0.659169738965659
0.94;0.12;0.654021757144512
0.96;0.12;0.648199944250864
0.98;0.12;0.641736511041708
1;0.12;0.634665048348418
1.02;0.12;0.627020292341455
1.04;0.12;0.618837893338241
1.06;0.12;0.610154189881942
1.08;0.12;0.601005989661292
1.1;0.12;0.591430358676419
1.12;0.12;0.581464419885796
1.14;0.12;0.571145162397553
1.16;0.12;0.560509262096626
1.18;0.12;0.549592914429968
1.2;0.12;0.5384316799072
1.22;0.12;0.527060342715387
1.24;0.12;0.515512782695524
1.26;0.12;0.503821860786261
1.28;0.12;0.492019317908199
1.3;0.12;0.48013568714064
1.32;0.12;0.468200218932661
1.34;0.12;0.45624081899191
1.36;0.12;0.444283998408081
1.38;0.12;0.4323548354933
1.4;0.12;0.420476948758728
1.42;0.12;0.408672480395121
1.44;0.12;0.396962089584417
1.46;0.12;0.38536495493929
1.48;0.12;0.373898785347118
1.5;0.12;0.362579838483613
1.52;0.12;0.351422946258314
1.54;0.12;0.340441546458917
1.56;0.12;0.329647719872804
1.58;0.12;0.319052232181646
1.6;0.12;0.308664579947618
1.62;0.12;0.298493040036909
1.64;0.12;0.288544721857003
1.66;0.12;0.278825621818016
1.68;0.12;0.269340679464475
1.7;0.12;0.260093834761668
1.72;0.12;0.251088086059591
1.74;0.12;0.242325548296899
1.76;0.12;0.233807511046804
1.78;0.12;0.225534496046005
1.8;0.12;0.217506313886176
1.82;0.12;0.209722119584946
1.84;0.12;0.202180466789382
1.86;0.12;0.194879360399528
1.88;0.12;0.187816307432377
1.9;0.12;0.180988365977607
1.92;0.12;0.174392192125362
1.94;0.12;0.168024084773344
1.96;0.12;0.161880028245314
1.98;0.12;0.155955732675882
2;0.12;0.150246606496042
4;0.12;0.0321565407903125
50;0.12;0
0;0.14;0.204724588855779
0.02;0.14;0.216444499736781
0.04;0.14;0.228632720196287
0.06;0.14;0.241278663110339
0.08;0.14;0.254367475096972
0.1;0.14;0.26787969097628
0.12;0.14;0.281790903979723
0.14;0.14;0.29607145916218
0.16;0.14;0.310686178109127
0.18;0.14;0.325594123583118
0.2;0.14;0.340748413189303
0.22;0.14;0.356096091428438
0.24;0.14;0.371578069616302
0.26;0.14;0.38712914304955
0.28;0.14;0.402678094460018
0.3;0.14;0.418151288542396
0.32;0.14;0.433492698582631
0.34;0.14;0.448654088828206
0.36;0.14;0.46358734661008
0.38;0.14;0.47824476232667
0.4;0.14;0.492579327284119
0.42;0.14;0.506545025947305
0.44;0.14;0.520097119825962
0.46;0.14;0.533192420350753
0.48;0.14;0.545789548257049
0.5;0.14;0.557849177186218
0.52;0.14;0.569334259431979
0.54;0.14;0.580210231998652
0.56;0.14;0.590445201394955
0.58;0.14;0.600010105856923
0.6;0.14;0.608878853972244
0.62;0.14;0.617028438961452
0.64;0.14;0.624439028154773
0.66;0.14;0.63109402748289
0.68;0.14;0.636980121071637
0.7;0.14;0.642087286291234
0.72;0.14;0.646408784856803
0.74;0.14;0.649941130805784
0.76;0.14;0.652684036387345
0.78;0.14;0.654640337086521
0.8;0.14;0.65581589717064
0.82;0.14;0.656219497286137
0.84;0.14;0.655862705749568
0.86;0.14;0.654759735267462
0.88;0.14;0.652927286885435
0.9;0.14;0.650384383008535
0.92;0.14;0.647152191352874
0.94;0.14;0.643253841684243
0.96;0.14;0.638714237174245
0.98;0.14;0.633559862159993
1;0.14;0.627818588031424
1.02;0.14;0.621519478892711
1.04;0.14;0.614692598553233
1.06;0.14;0.607368820300868
1.08;0.14;0.599579640798559
1.1;0.14;0.591356999325667
1.12;0.14;0.582733103461078
1.14;0.14;0.573740262176973
1.16;0.14;0.564410727182565
1.18;0.14;0.554776543227676
1.2;0.14;0.544869407948178
1.22;0.14;0.534720541710792
1.24;0.14;0.524360567794273
1.26;0.14;0.513819403129317
1.28;0.14;0.503126159710985
1.3;0.14;0.492309056696117
1.32;0.14;0.481395343104646
1.34;0.14;0.47041123095829
1.36;0.14;0.459381838613177
1.38;0.14;0.448331143974656
1.4;0.14;0.437281947222903
1.42;0.14;0.426255842626895
1.44;0.14;0.415273198981671
1.46;0.14;0.404353148169277
1.48;0.14;0.39351358131702
1.5;0.14;0.382771152007307
1.52;0.14;0.372141285980811
1.54;0.14;0.361638196768604
1.56;0.14;0.351274906688661
1.58;0.14;0.341063272647146
1.6;0.14;0.331014016194692
1.62;0.14;0.321136757301845
1.64;0.14;0.311440051335388
1.66;0.14;0.301931428737942
1.68;0.14;0.292617436936458
1.7;0.14;0.283503684030447
1.72;0.14;0.274594883837734
1.74;0.14;0.265894901903491
1.76;0.14;0.257406802107122
1.78;0.14;0.249132893530744
1.8;0.14;0.241074777282236
1.82;0.14;0.233233392994791
1.84;0.14;0.225609064753444
1.86;0.14;0.218201546226736
1.88;0.14;0.211010064808574
1.9;0.14;0.204033364601047
1.92;0.14;0.197269748093513
1.94;0.14;0.190717116416508
1.96;0.14;0.184373008070815
1.98;0.14;0.178234636052455
2;0.14;0.172298852191888
4;0.14;0.0321565407903125
50;0.14;0
0;0.16;0.20094120360154
0.02;0.16;0.212074259961927
0.04;0.16;0.223637265940787
0.06;0.16;0.235620232943403
0.08;0.16;0.248009387873857
0.1;0.16;0.260786876195383
0.12;0.16;0.273930478514154
0.14;0.16;0.287413346845918
0.16;0.16;0.301203767240845
0.18;0.16;0.315264955889656
0.2;0.16;0.329554896190831
0.22;0.16;0.344026224500918
0.24;0.16;0.358626172393415
0.26;0.16;0.373296573192048
0.28;0.16;0.387973940298541
0.3;0.16;0.402592707618968
0.32;0.16;0.417103358938097
0.34;0.16;0.431463436088886
0.36;0.16;0.445630542869524
0.38;0.16;0.459562575454446
0.4;0.16;0.473217969579605
0.42;0.16;0.486555943560238
0.44;0.16;0.499536734961062
0.46;0.16;0.512121828835286
0.48;0.16;0.524274175569487
0.5;0.16;0.535958396513911
0.52;0.16;0.547140975739609
0.54;0.16;0.557790436442134
0.56;0.16;0.567877500703356
0.58;0.16;0.577375231525216
0.6;0.16;0.586259156258777
0.62;0.16;0.594507370765677
0.64;0.16;0.602100623863828
0.66;0.16;0.609022381822245
0.68;0.16;0.615258872878082
0.7;0.16;0.620799111950057
0.72;0.16;0.625634905913758
0.74;0.16;0.629760839983974
0.76;0.16;0.633174245915238
0.78;0.16;0.635875152882605
0.8;0.16;0.637866222039221
0.82;0.16;0.639152665864465
0.84;0.16;0.639742153515623
0.86;0.16;0.639644703477123
0.88;0.16;0.638872564863939
0.9;0.16;0.637440088780397
0.92;0.16;0.635363591162428
0.94;0.16;0.632661208541329
0.96;0.16;0.62935274816083
0.98;0.16;0.62545953385817
1;0.16;0.621004249084701
1.02;0.16;0.616010778393969
1.04;0.16;0.610504048666407
1.06;0.16;0.604509871271167
1.08;0.16;0.598054786288852
1.1;0.16;0.591165909835237
1.12;0.16;0.583870785437118
1.14;0.16;0.57619724031855
1.16;0.16;0.568173247360297
1.18;0.16;0.559826793398593
1.2;0.16;0.551185754432639
1.22;0.16;0.542277778214512
1.24;0.16;0.533130174601608
1.26;0.16;0.523769813961129
1.28;0.16;0.514223033829258
1.3;0.16;0.504515553945299
1.32;0.16;0.494672399703658
1.34;0.16;0.484717833994639
